tweets,date,city,user_location,id,link
CONTUBERNIO para delinquir de policía y civiles escuadras de combate donde infiltrados y hombres del ESMAD cometen actos de vandalismo juntos. https://t.co/76YfU49Zxq,2021-05-19 02:12:09,Cali,"Bogotá, D.C., Colombia",1394838254202073091,https://twitter.com/i/web/stuatus/1394838254202073091
"@danovislozano Ojalá Duque envíe pronto al ESMAD y la policia a desbloquear esta vía, capturando a los vandalos de su gobierno que tiene la vía así.",2021-05-19 02:08:48,Cali,Villavicencio ,1394837411046301697,https://twitter.com/i/web/stuatus/1394837411046301697
"@Daniel_Arenas10 @LiZz_028 @YeinDow @QuinteroCalle Que raro, el comun denominador es que todo este tranquilo hasta que aparece la policia o el esmad",2021-05-19 02:07:26,Cali,"Bogotá, D.C., Colombia",1394837067167895554,https://twitter.com/i/web/stuatus/1394837067167895554
"@felipe_ramir Dile a la policía y al ESMAD que te presten la platica que se gastan en los cartuchos del Venom para matar muchachos, thoughts and prayers ✨",2021-05-19 02:07:22,Cali,Colombia,1394837050852003841,https://twitter.com/i/web/stuatus/1394837050852003841
@NoticiasCaracol La Policía hay que fortalecerla como también el Esmad ya que cada día los vándalos son más peligrosos,2021-05-19 02:07:00,Cali,"Bogotá, D.C., Colombia",1394836959223296002,https://twitter.com/i/web/stuatus/1394836959223296002
"@AlcaldiaDeCali @JorgeIvanOspina @UaespmCali @personeriacali @SaludCali @DEconomicoCali @METROCALI @SeguridadCali @MovilidadCali @SECPAZYCC @RiesgoCali Simple Sin ESMAD! y ponga a la policía y militares a detener los peajes ilegales, los ladrones y expendedores de drogas en los barrios. Ahhh y limpie la ciudad.",2021-05-19 02:05:45,Cali,"Cali, Colombia",1394836643803279360,https://twitter.com/i/web/stuatus/1394836643803279360
"https://t.co/sQ7iMHZmqE 
Desacato del gobierno, gobernadores y alcaldes x el NO cumplimiento d la Sentencia CSJ que ordenó el Derecho Fundamental a la Protesta. Duque y la Uribista ClaudiaLópez, IvanOspina con Policía y Esmad por encima de la Ley. @migueldelrioabg @JuanTrujilloC",2021-05-19 01:54:20,Cali,"Bogotá, DC, Colombia",1394833771107586048,https://twitter.com/i/web/stuatus/1394833771107586048
"@JMVivancoHRW Tenga bien claro ,en las marchas Pacificas no hay enfrentamientos De La policia o esmad, en violencia o terrorismo Urbano las ffmm Han sido agredidas por Los bandalos Colombianos y extranjeros del vecino pais.",2021-05-19 01:43:36,Cali, Colombia,1394831068361076739,https://twitter.com/i/web/stuatus/1394831068361076739
"Comunidad denuncia que anoche en Caldas, Antioquia, el ESMAD y la Policía realizaron varias capturas contra civiles. Y hubo mucha represión por parte de la Fuerza Pública contra los civiles. 17 de mayo. #ParoNacional17M
#SOSCaldasAntioquia #SOSCaldas 
Reporta:@Soachacomunica https://t.co/sjMUBsRJB7",2021-05-19 01:41:19,Cali,Colombia,1394830497218498563,https://twitter.com/i/web/stuatus/1394830497218498563
"@HerbertMeLoz @OscarLopezzaba1 Lo que tiene el gobierno, la Policía y el esmad entre otros 💩 pura.",2021-05-19 01:39:53,Cali,colombia,1394830136701239296,https://twitter.com/i/web/stuatus/1394830136701239296
"DuqueUribe dan órdenes a Policía Esmad estos asesinan, violan, desaparecen y los Colombianos con nuestros impuestos Reparamos las Víctimas. 
SOS Proyecto de Ley q paguen los victimarios. @IvanCepedaCast @migueldelrioabg @PizarroMariaJo @FelicianoValen @intiasprilla @AUGUSTOOCAMPO",2021-05-19 01:32:56,Cali,"Bogotá, DC, Colombia",1394828383859642369,https://twitter.com/i/web/stuatus/1394828383859642369
@WRadioColombia Ahora Culpan  al Esmad o a la Policía Nacional de Vigilancia por cuadrantes,2021-05-19 01:26:07,Cali,Colombia,1394826670092259341,https://twitter.com/i/web/stuatus/1394826670092259341
"25 de mayo @CamaraColombia  debate Moción de Censura a MinDefensa por abusos y violaciones de derechos humanos por policía y ESMAD, desde el 28 de abril",2021-05-19 01:16:17,Cali,Colombia,1394824194756644871,https://twitter.com/i/web/stuatus/1394824194756644871
"@HassNassar @IvanDuque No hay que estimatizar, todos esos vándalos le quitaron las armas a la policía y al ESMAD y se auto atacaron, los menores de edad se violaron entre ellos para dañar la imagen de esas grandes instruciones.

Si hay que cuidar la cuchara, pero no hay que caer tan bajo.",2021-05-19 01:07:13,Cali,"Bogotá, D.C., Colombia",1394821913768247296,https://twitter.com/i/web/stuatus/1394821913768247296
"@jjUscategui @ledamejia21 El gobierno, no puede debilitar la única y última institución pilar de la Democracia, el ejercito y la Policía (Esmad); qué sería de la integridad física de los demás ciudadanos que no participamos en protestas, si hemos visto ya la violencia, con que terminan estas expresiones.",2021-05-19 01:01:19,Cali,Colombia,1394820428519120896,https://twitter.com/i/web/stuatus/1394820428519120896
"@BluRadioCo Como es q el ESMAD llega a los conjuntos a rociar de gas todo lo q se le atraviesa, llega la policía a dsr plomo a plantones pacíficos, pero curiosa y extrañamente en esto (que duró como 2 hrs) y en el atraco a bancos y cajeros nunca aparecen????",2021-05-19 00:57:49,Cali,Colombia,1394819548524724225,https://twitter.com/i/web/stuatus/1394819548524724225
"En medio de la crisis social y económica que vive el país, la @PoliciaColombia pretende gastar más de 11 mil millones de pesos para comprar drones al Esmad, 195 mil municiones, lanzadores de gases y 720 biblias para la institución. 

https://t.co/yc67X7t3Ws",2021-05-19 00:46:57,Cali,"Bogotá, D.C., Colombia",1394816812001411079,https://twitter.com/i/web/stuatus/1394816812001411079
"@ikarinarincon Esta noche @ClaudiaLopez no duerme emocionada por pensar que hay marcha y eso le da opción de mandar sacar ojos o asesinar!  Si la jefe de policía NO es la responsable, quién?

Si el ESMAD sale, si la @PoliciaBogota ataca a los manifestantes, la UNICA RESPONSABLE es la phd!",2021-05-19 00:37:59,Cali,"Bogotá, DC, Colombia",1394814555285557255,https://twitter.com/i/web/stuatus/1394814555285557255
@YoAlejoV El esta confundiendo a la policía con Petro..los que han hecho violaciones son los del Esmad....perdonenlo es que se acababa de fumar una bareta en el baño,2021-05-19 00:34:42,Cali,Colombia,1394813732203679749,https://twitter.com/i/web/stuatus/1394813732203679749
@NestorMoralesC buena noche por favor cuéntele al presidente que guarde la policía y el esmad para que el pueblo lo pida a gritos después,2021-05-19 00:26:50,Cali,"Palmira, Colombia",1394811749853970435,https://twitter.com/i/web/stuatus/1394811749853970435
Biblias? Hummmm 🤔 Fijo necesitaremos una nueva Reforma Tributaria 😩😩😩 https://t.co/DUZOhmf0nZ,2021-05-19 00:09:59,Cali,Colombia,1394807510599675911,https://twitter.com/i/web/stuatus/1394807510599675911
"Dado que la Policía no concibe un acompañamiento a las protestas que no involucre violencia, el alcalde Ospina retira al ESMAD y ofrece garantías a los manifestantes con la presencia de gestores.

Da gusto escuchar este tipo de declaraciones y ojalá @ClaudiaLopez siga el ejemplo. https://t.co/esrqUYu8yM",2021-05-19 00:00:04,Cali,"Bogotá, D.C., Colombia",1394805015936700418,https://twitter.com/i/web/stuatus/1394805015936700418
"La vida y reclamos de nuestros jóvenes  y ciudadano, ha quedado en las sangrientas manos de la policía y el ESMAD por orden del uribismo y de ésta ""señora"" #hipocritas https://t.co/8GQ7RIJPI6",2021-05-18 23:58:08,Cali,Colombia,1394804529628073991,https://twitter.com/i/web/stuatus/1394804529628073991
@ClaudiaLopez Estoy decuerdo contigo Claudia López nosotros los jóvenes nos tiene que proteger el gobierno y no mandar a la policía y esmad a disparar a lo loco lo ahora está haciendo el presidente que Dios la bendiga ojalá el año que se termina podamos votar por usted,2021-05-18 23:55:36,Cali,"Cali, Colombia",1394803890772750336,https://twitter.com/i/web/stuatus/1394803890772750336
"Si todo está normal en Colombia, por qué está lleno de esmad y Policia el dorado @IvanDuque ?
No para vender humo al extranjero! 
#ElParoSigue",2021-05-18 23:51:45,Cali,"Bogotá, D.C., Colombia",1394802920894484485,https://twitter.com/i/web/stuatus/1394802920894484485
"@natiibedoya @petrogustavo Niña.  Usted es ciega?
Todo Colombia sabe que lo que dice Petro es verdad. Acaso hay derecho a matar, violar, herir, desaparecer, por parte de la policía?
Protestas pacíficas donde llegaba el ESMAD, a disparar, con gases y balas, vimos civiles disparando apoyados por la policía.",2021-05-18 23:49:59,Cali,"Palmira, Colombia",1394802477875277826,https://twitter.com/i/web/stuatus/1394802477875277826
"@dw_espanol Hay que dejar claro que el gobierno nunca ha rechazado la violencia ejercida por la policía, el ESMAD o las fuerzas militares contra los manifestantes.",2021-05-18 23:41:09,Cali,Colombia,1394800256240562183,https://twitter.com/i/web/stuatus/1394800256240562183
Ahora sale @IvanCepedaCast con pruebas que la policía nacional con ESMAD ingresaron a Venezuela y asesinaron a su gran amigo q estaba  orando por la paz de Colombia lo pública a nivel mundial y lo asegura @GustavoBolivar y @petrogustavo,2021-05-18 23:25:48,Cali,Santiago de Cali ,1394796389809405954,https://twitter.com/i/web/stuatus/1394796389809405954
"@ClaudiaLopez Hablas de los mismos jóvenes que mandaste a balear con el ESMAD y la policía, todas estas semanas de protestas los que no están muertos, desparecidos, violadas, heridos de gravedad.... hablas de esos mismos jóvenes les diste las espalda y aún siguen peleando por un nuevo país?.",2021-05-18 23:15:16,Cali,Colombia,1394793739747577857,https://twitter.com/i/web/stuatus/1394793739747577857
"@Gengibr54014563 @BluRadioCo @INVENCIBLELILY @PoliciaColombia @COL_EJERCITO Eso no es así. La policía y el esmad son violentos y buscan cualquier detalle para agredir vilmente al pueblo, ellos les disparan a la gente cuando ya se están regresando a sus casas después de las protestas pacíficas. El esmad y la policía son nuestros enemigos, odian al pueblo",2021-05-18 23:05:27,Cali,"Cali, Colombia",1394791269617082373,https://twitter.com/i/web/stuatus/1394791269617082373
@Rincon001A Ya veré a Petro enviando al Esmad a los que hoy protestan. Se perpetúara en el poder y reforzara más a la policía https://t.co/l3bL7IwNcs,2021-05-18 23:04:03,Cali,Colombia,1394790916339212288,https://twitter.com/i/web/stuatus/1394790916339212288
"La Policía y el ESMAD se llevan en helicóptero a personas que estaban detenidas en Yumbo. Hay 75 personas que las llevarán a cárcel de Jamundí y 86 a cárcel de Villahermosa en Cali, debido a los ataques a la infraestructura de la Mega Estación. 
Reporta:@EnterateCali https://t.co/VANP9D6LmM",2021-05-18 23:02:55,Cali,Colombia,1394790632766545922,https://twitter.com/i/web/stuatus/1394790632766545922
"Ustedes ven el Esmad? Ven la policía? Lo que veo son encapuchados, con palos, piedras, cascos y mucha bareta. He visto muchas protestas y van sin tapabocas, aquí se cubren todo. Miedo a que los vean? Ustedes vándalos son los que provocan, no la fuerza pública. #NoMasBloqueos https://t.co/B1YobeLZmv",2021-05-18 23:01:11,Cali,Colombia,1394790196865024001,https://twitter.com/i/web/stuatus/1394790196865024001
"@natiibedoya Estamos de acuerdo @Natiibedoya Claramente es Terrorismo de Estado y hay dos perpetradores @AlvaroUribeVel e @IvanDuque que no tienen más argumento que atacar al pueblo para debilitarlo. Todo esto con sus excesos de uso de fuerza pública. Llámelos POLICÍA, ESMAD y MILITARES.",2021-05-18 22:55:07,Cali,Colombia,1394788668947243008,https://twitter.com/i/web/stuatus/1394788668947243008
"@BluRadioCo Esperen! Y es que sacar tanquetas, helicópteros, ejército, policía y esmad, disparando ya sea uniformados o en civil ¿no es estar usando la fuerza? Literal, el que no conoce la historia está condenado a repetirla.",2021-05-18 22:54:33,Cali,Colombia,1394788526965862400,https://twitter.com/i/web/stuatus/1394788526965862400
"Portal 80 en este momento con 20 matrimonios (policía - Esmad).
Transmilenio y flotas funcionando, no hay presencia de manifestantes. #ParoNacional18M",2021-05-18 22:49:23,Cali,Bogotá D.C.,1394787228006690820,https://twitter.com/i/web/stuatus/1394787228006690820
@intiasprilla Les dieron poder a los patanes estos.... Haaa ya se les acabará todo el jueguito..... Reforma a la policía y el esmad,2021-05-18 22:38:04,Cali,cali valle,1394784380829196289,https://twitter.com/i/web/stuatus/1394784380829196289
@NoticiasRCN Cuántos muertos por la ola asesina de la policía y el esmad?,2021-05-18 22:32:26,Cali,"Bogotá, D.C., Colombia",1394782963519328257,https://twitter.com/i/web/stuatus/1394782963519328257
"@ClaudiaLopez Y Claudia López twitteando en vez de estar gobernando, con los brazos cruzados mientras la policía y su ESMAD hacen de las suyas.

Vieja oportunista irresponsable, hipócrita.",2021-05-18 22:31:36,Cali,"Bogotá, D.C., Colombia",1394782753602871300,https://twitter.com/i/web/stuatus/1394782753602871300
"3. ¡Reconociendo que los ABUSOS DE AUTORIDAD de la policía, ESMAD, se cuentan por cientos incluyendo HOMICIDIO de MARCHANTES PACÍFICOS!
4. Manifestando apoyo y ayuda a familias afectadas por ESMAD y policías Asesinos.
5. Apoyando disminución de salarios a congresistas
(sigue...)",2021-05-18 22:28:21,Cali,"Bogotá, D.C., Colombia",1394781935218667520,https://twitter.com/i/web/stuatus/1394781935218667520
"@andrearoae Nunca en Colombia se había visto un despliegue de ESMAD, policía, ejército, helicópteros, tanquetas, motos, caballos, tanques de guerra etc. Contra los guerrilleros, paramilitares y narcotraficantes, PERO CONTRA UNOS MANIFESTANTES DESARMADOS, toda la fuerza bruta del estado",2021-05-18 22:26:52,Cali,Colombia,1394781561531387907,https://twitter.com/i/web/stuatus/1394781561531387907
@NoticiasCaracol Debemos fortalecer el ESMAD y fortalecer la Policía...,2021-05-18 22:14:39,Cali,"Bogotá, D.C., Colombia",1394778485231702018,https://twitter.com/i/web/stuatus/1394778485231702018
@Contagioradio1 @IvanCepedaCast Antes de eso las organizaciones de DDHH supervisan que el ESMAD no porte armamento letal. La policía tiene todo el derecho de hacerlo,2021-05-18 22:13:43,Cali,"Bogotá, D.C., Colombia",1394778250761605121,https://twitter.com/i/web/stuatus/1394778250761605121
"En estos momentos están denuncian que hay civiles armados con la policía y esmad en estos momentos  en alpujarra
@QuinteroCalle Cual es la supuesta seguridad que le prometió a la minga y los manifestantes? ridículo! #Medellin #ParoNacional18M #EsmadViolador #sosalpujarra",2021-05-18 22:11:55,Cali,Colombia,1394777796770246656,https://twitter.com/i/web/stuatus/1394777796770246656
"EN VIVO | Grupos de jóvenes están impulsando una reforma a la Policía Nacional que contemplaría, entre otras cosas, el fin del Esmad. ¿Qué otras iniciativas proponen?

Hablamos con Néstor Rosanía, investigador y corresponsal de conflictos armados - https://t.co/BqBHkpfVDX https://t.co/B8PU0gCrIN",2021-05-18 22:11:48,Cali,Colombia,1394777770841022470,https://twitter.com/i/web/stuatus/1394777770841022470
"@PalomaValenciaL Es inaceptable que en 20 días de paro la Policía y el Esmad hayan ASESINADO a más de 50 jóvenes y no contentos con eso ahora violan mujeres. ESO SI ES INACEPTABLE!! Ah, gracias a su criminal partido político estamos como estamos. 
ASESINOS!!",2021-05-18 22:07:13,Cali,Colombia,1394776617491255300,https://twitter.com/i/web/stuatus/1394776617491255300
@FisicoImpuro Hay que ser ingenuo o idiota para decir que POLICIA-ESMAD obedece a Claudia Lopez. Qué deshonestidad la de este loco.,2021-05-18 22:06:35,Cali, Colombia,1394776454374772740,https://twitter.com/i/web/stuatus/1394776454374772740
"@MirandaBogota @donadolforivas @Diego_Molano Ese incompetente y soberbio tiene que renunciar. Abusos de la policía plenamente documentados, protestantes (no vándalos) muertos por armas del ESMAD, civiles disparando sin control de las autoridades y ahora el ejército jugando a las estatuas en Yumbo. Que más hay que esperar?",2021-05-18 22:04:28,Cali,Colombia,1394775923187142657,https://twitter.com/i/web/stuatus/1394775923187142657
"Se conoce el proceso de contratación que adelanta la Policía Nacional para comprar drones al ESMAD, cerca de 195 mil municiones menos letales, lanzadores de gases y 720 biblias para la institución, por un valor de 10.500 millones de pesos.
https://t.co/Omjw1i3wyC",2021-05-18 21:46:27,Cali,Colombia,1394771389207486467,https://twitter.com/i/web/stuatus/1394771389207486467
@ClaudiaLopez Qué acepción con @petrogustavo. Señora cínica le echa el esmad y la policia a los manifestantes y tan cruel en un baldío dónde habia ancianos y niños no tubo escrupulos y ahora muy digna todo es culpa de Petro su credibilidad está suelo vieja hipócrita no convence ése miedo tiene,2021-05-18 21:46:23,Cali,COLOMBIA,1394771371306233863,https://twitter.com/i/web/stuatus/1394771371306233863
"#LoÚltimo Se conoce el proceso de contratación que adelanta la Policía Nacional para comprar drones al ESMAD, cerca de 195 mil municiones menos letales, lanzadores de gases y 720 biblias para la institución, por un valor de 10.500 millones de pesos.
https://t.co/nut91iFbPV",2021-05-18 21:44:58,Cali,"Bogotá, D.C., Colombia",1394771014429646848,https://twitter.com/i/web/stuatus/1394771014429646848
@MamaPerruna_ @LeoCS58 Jajajaja jajajaja jajajaja jajajaja jajajaja. Ahora le hechan la culpa al Esmad. 😂😂😂😂 Cuantos petroñeros salen heridos por ellos mismos y dicen que fue la policía. 😂😂😂 Eso sonó como un coco vacío. Jajajaja jajajaja jajajaja,2021-05-18 21:43:52,Cali,"Bogotá, D.C., Colombia",1394770740419993603,https://twitter.com/i/web/stuatus/1394770740419993603
"Virgen de Chiquinquirá ayúdame para que el Esmad, la policía y el ejercito puedan asesinar a estos terroristas que protestan por maricadas,ayúdame a continuar con nuestro status Quo,obvio el de mi familia y las familias de bien que siempre hemos gobernado este platanal. https://t.co/K1UlLdq4pv",2021-05-18 21:33:53,Cali,"Bogotá, D.C., Colombia",1394768228308733956,https://twitter.com/i/web/stuatus/1394768228308733956
"Las autoridades deben impedir vandalismo y bloqueos, así que fuerza Policía, ESMAD, Ejército Nacional",2021-05-18 21:33:00,Cali,"Bogotá, D.C., Colombia",1394768006438432769,https://twitter.com/i/web/stuatus/1394768006438432769
"@elpaiscali Esto no es nada señores  @petrogustavo @GustavoBolivar pero es algo con lo que los caleños estamos viviendo a diario a parte de jovenes muertos y no propia mente por el ESMAD y la Policia..bandas criminales estan aprovechando este desorden  para delinquir 
Si sabian? Creo que no.",2021-05-18 21:29:04,Cali,"Cali, Colombia",1394767016741986306,https://twitter.com/i/web/stuatus/1394767016741986306
"@EmelRojasC La alcaldesa mandó una camioneta diciendo: “los buenos    somos más” señor comerciante abra su negocio y cualquier anomalía llame al 123. Y la policía? Y el ESMAD? y el ejército? Tenemos miedo, nos sentimos desprotegidos y que la alcaldía solo es para los vándalos.",2021-05-18 21:16:14,Cali,"Bogotá, D.C., Colombia",1394763786972803079,https://twitter.com/i/web/stuatus/1394763786972803079
"Grupo de jóvenes impulsa reforma a la Policía Nacional y propone desmonte del Esmad

Aquí los detalles de las otras iniciativas 👇 

https://t.co/16Wu5i4B6a",2021-05-18 21:11:00,Cali,Colombia,1394762467083907073,https://twitter.com/i/web/stuatus/1394762467083907073
"#SOSColombia | ""Estamos consternados por el uso excesivo e ilegal de la fuerza por parte de la policía y los miembros del ESMAD contra manifestantes pacíficos, defensores de los derechos humanos y periodistas en varios lugares del país "" ONU

https://t.co/Xztp86DHtn https://t.co/Ozij96bwoc",2021-05-18 21:04:45,Cali,Colombia,1394760896422060033,https://twitter.com/i/web/stuatus/1394760896422060033
"La SOLUCIÓN de Claudia Lopez de la ALTA inseguridad q se vive en Bogota: Enviar TODA la policia y ESMAD a jóvenes q marchan pacíficamente, y terminar de congestionar y contaminar a Bogota con transmilenio 😤 
#ParoNacional18M #SOSColombia https://t.co/tEYBStZI1l",2021-05-18 21:03:08,Cali,"Bogotá, D.C., Colombia",1394760486378479629,https://twitter.com/i/web/stuatus/1394760486378479629
"@ClaudiaLopez Demagogia, los jóvenes son perseguidos, y asesinados por el ESMAD y la policía que ud.  dirige.",2021-05-18 20:47:06,Cali,Colombia,1394756451546144772,https://twitter.com/i/web/stuatus/1394756451546144772
"@Caosg19 @Don_lovoe @navarrowolff Si ha pasado, Cali estuvo militarizada la semana pasada.
Pero si claro, el ESMAD es un escuadron de Policia Nacional.
TAMBIEN LOS APOYO",2021-05-18 20:45:00,Cali,"Valle del Cauca, Colombia",1394755925261565958,https://twitter.com/i/web/stuatus/1394755925261565958
"A la policía, ejercito y esmad que ayer ofendí, Quiero decirles hoy. Que me vale verg@ 🤣hoy también los madreo tombos 70hput*s.
 #VivaElParoNacional",2021-05-18 20:43:49,Cali,"Bogotá, D.C., Colombia",1394755627335966723,https://twitter.com/i/web/stuatus/1394755627335966723
"@JoeBiden también debe distanciarse de ciertos elementos de las fuerzas de seguridad de Colombia, sobre todo de su policía antidisturbios, el #Esmad cuyas tácticas brutales están siendo condenadas por los grupos de derechos humanos

https://t.co/1WfXOdZFXw
@WOLA_org @adam_wola",2021-05-18 20:27:19,Cali,"Bogotá, DC, Colombia",1394751474220011531,https://twitter.com/i/web/stuatus/1394751474220011531
"Grupos de jóvenes están impulsando una reforma a la Policía Nacional que contemplaría, entre otras cosas, el fin del Esmad. Aquí los detalles - https://t.co/RNdrQKe5oB https://t.co/DOWXtyBCNH",2021-05-18 20:25:24,Cali,Colombia,1394750993951232000,https://twitter.com/i/web/stuatus/1394750993951232000
"Mezquindad política es que usted @ClaudiaLopez mande al ESMAD a reprimir, que diga que la policía no le recibe órdenes y pida la militarización de la ciudad, que NO haya ido a buscar canales de diálogo en los barriosy haya tildado de vándalos a los muchachos hipócrita oportunista",2021-05-18 20:21:18,Cali,"Bogotá, D.C., Colombia",1394749960705298438,https://twitter.com/i/web/stuatus/1394749960705298438
"@ArcangelXrd @linkgamer64 @CTercermundista O ven a Colombia pero ten cuidado con la policía y el esmad, podrían matarte sin hacerte ni una pregunta",2021-05-18 19:37:08,Cali,Colombia,1394738847209168897,https://twitter.com/i/web/stuatus/1394738847209168897
"@soyfelipeh @N_H007 @JSCobos En llanolindo las asambleas han determinado lo siguiente: a nivel nacional: Politica nacional de empleo público reduciendo cargos de libre remoción y aumentando los de carrera, reforma a la policía y desmonte del esmad, reducción de congresistas, renta básica universal.",2021-05-18 19:23:11,Cali,"Villavicencio, Colombia",1394735333829496834,https://twitter.com/i/web/stuatus/1394735333829496834
"Este es un ejemplo de contenido desviado -bajo la óptica del desorden informacional, pues es una categoría de mala, o baja, información-. En el contenido completo, la civil denuncia ante el policía haber sido atacada por el ESMAD (de la Policía).
https://t.co/Jcspyih8jW https://t.co/shiqiJn2Wn",2021-05-18 19:13:19,Cali,Colombia,1394732854056194050,https://twitter.com/i/web/stuatus/1394732854056194050
"@Bako_music A estas alturas:
1. Que Duque pidan perdon y justicia por los asesinatos
2. Reforma de la policia que desmonte el esmad entre otras cosas
3. Que dejen de asesinar de forma sistemática líderes sociales
4. No al glifosato
5. Salud y educación de calidad para todos...
Con el 1 basta",2021-05-18 19:02:00,Cali,"Cali, Colombia",1394730004643258368,https://twitter.com/i/web/stuatus/1394730004643258368
"@NoticiasCaracol Esta bien mi apoyo al presidente duque, a nuestro guía Álvaro Uribe, al ESMAD,  a la policía, al ejército. A todos que nos ayuden, esos malandros son unos pocos.",2021-05-18 18:41:05,Cali,Colombia,1394724738682003456,https://twitter.com/i/web/stuatus/1394724738682003456
"@ClaudiaLopez Pues usted está pensando es en los daños materiales  y los cierres de estaciones, pero se ha puesto a pensar en todos los daños físicos y psicológicos que han hecho @policia y el ESMAD a los manifestantes que van de formar pacifica a marchar?",2021-05-18 18:23:18,Cali,"Bogotá, D.C., Colombia",1394720264005500934,https://twitter.com/i/web/stuatus/1394720264005500934
"@ClaudiaLopez 😂😂😂😂 Es lo más ridículo estar culpando a @petrogustavo de lo que actualmente sucede en las ciudades, él no está dando órdenes a la policía de salir a asesinar y militarizar ciudades, en Bogotá usted no es capaz de controlar el accionar de los asesinos ""verde oliva"" y Esmad.",2021-05-18 18:15:21,Cali,"Bogotá, D.C., Colombia",1394718266120183810,https://twitter.com/i/web/stuatus/1394718266120183810
"#SigueLaW #PrimiciaW | Cámaras para el Esmad, miles de municiones, lanzadores de gases y biblias, las compras que prepara la Policía Nacional en medio del paro https://t.co/WZrhtnukWX",2021-05-18 18:11:12,Cali,Colombia,1394717219825897482,https://twitter.com/i/web/stuatus/1394717219825897482
"Lo único que demuestra es que nuestros militares, soldados, ESMAD, Policia son muy valientes, cuando de atacar ciudadanos se trata. https://t.co/KUnIHAzaTM",2021-05-18 17:55:16,Cali,Colombia,1394713210356436993,https://twitter.com/i/web/stuatus/1394713210356436993
"@elespectador Que es fake, al igual que los 50 muertos, desaparecidos y miles de videos donde se muestra el vandalismo de parte de la Policía y el Esmad. Es la única respuesta que tienen y tendrán.",2021-05-18 17:52:32,Cali,Colombia,1394712521085530112,https://twitter.com/i/web/stuatus/1394712521085530112
La policía va a comprar 720 Biblias en cuero para que el ESMAD pueda asesinar bajo el nombre de Dios y su bendición.,2021-05-18 17:50:56,Cali,Colombia,1394712117845110788,https://twitter.com/i/web/stuatus/1394712117845110788
"La Policía y el ESMAD dificultan que la movilización de manifestantes en el Portal Américas avance hacia la Cali, en Bogotá. #ParoNacional18M 
Reporta:@josedavid88_ https://t.co/pi5TCFt6Uy",2021-05-18 17:50:01,Cali,Colombia,1394711890627080193,https://twitter.com/i/web/stuatus/1394711890627080193
"Sí, el uniformado se llama Jhon Morales y es patrullero de la Policía, pero no pertenece al Esmad y tampoco está en Cali como se asegura en la publicación de Facebook en la que se le acusa de violador

Verificar antes de compartir ⬇️
https://t.co/XsS87caPAA",2021-05-18 17:44:00,Cali,Colombia,1394710373907972100,https://twitter.com/i/web/stuatus/1394710373907972100
